iteration,residual_norm,augmented_norm,correction_norm,jacobian_condition,min_singular_value,linear_solver,stage_index,smooth_width_m,run,step_index,z_W0_m,ds_scaled
1,3.4849823844322234e-08,3.4849823844322234e-08,4.29698933351522e-11,1971.5578058653527,0.954483308228742,solve,3,100.0,anchor,7000,7000.0,0.0
2,1.96364770658964e-08,1.96364770658964e-08,2.4213832382364285e-11,1971.5578000205358,0.9544833081462418,solve,3,100.0,anchor,7000,7000.0,0.0
3,4.7503686065604355e-08,4.7503686065604355e-08,5.857579875167364e-11,1971.5578011761427,0.9544833081566872,solve,3,100.0,anchor,7000,7000.0,0.0
4,1.0259262285990434e-08,1.0259262285990434e-08,1.2649853991910184e-11,1971.557806571442,0.9544833082385545,solve,3,100.0,anchor,7000,7000.0,0.0
5,7.973446211953256e-08,7.973446211953256e-08,9.83143132504042e-11,1971.5585642010449,0.9544833198427487,solve,3,100.0,anchor,7000,7000.0,0.0
6,8.89000461551063e-08,8.89000461551063e-08,1.0961289986898963e-10,1971.5570426161275,0.954483296523686,solve,3,100.0,anchor,7000,7000.0,0.0
7,1.1063352876042468e-07,1.1063352876042468e-07,1.3641330576735892e-10,1971.5570402565934,0.9544832964977197,solve,3,100.0,anchor,7000,7000.0,0.0
8,5.8800827880209004e-08,5.8800827880209004e-08,7.250436870901525e-11,1971.557800028935,0.9544833081409637,solve,3,100.0,anchor,7000,7000.0,0.0
9,6.61142628627344e-08,6.61142628627344e-08,8.152112300052069e-11,1971.5570396685898,0.9544832964738249,solve,3,100.0,anchor,7000,7000.0,0.0
10,5.5665314265565234e-08,5.5665314265565234e-08,6.86387109765619e-11,1971.5578010823554,0.9544833081530537,solve,3,100.0,anchor,7000,7000.0,0.0
11,3.050450654597893e-08,3.050450654597893e-08,3.761237340737499e-11,1971.5577995492833,0.9544833081194048,solve,3,100.0,anchor,7000,7000.0,0.0
0,1.0067561041715347e-07,1.0067561041715347e-07,1.2836105955611346e-10,1971.557039142562,0.9544832964480543,solve,3,100.0,anchor,7500,7500.0,0.0
1,6.834738745123543e-08,6.834738745123543e-08,8.427453990075432e-11,1971.557802638084,0.9544833081668084,solve,3,100.0,anchor,7500,7500.0,0.0
2,4.331928647913396e-08,4.331928647913396e-08,5.34097522106145e-11,1971.5578023878784,0.9544833081450153,solve,3,100.0,anchor,7500,7500.0,0.0
3,1.048428145194936e-07,1.048428145194936e-07,1.2927135063895243e-10,1971.5570387857426,0.9544832964402721,solve,3,100.0,anchor,7500,7500.0,0.0
4,4.555826113464567e-08,4.555826113464567e-08,5.6172621840701176e-11,1971.55703899393,0.9544832964574501,solve,3,100.0,anchor,7500,7500.0,0.0
5,9.75064601660586e-08,9.75064601660586e-08,1.2022617811869909e-10,1971.5578010826641,0.9544833081316074,solve,3,100.0,anchor,7500,7500.0,0.0
6,1.310340476471769e-07,1.310340476471769e-07,1.6156467955596797e-10,1971.5578046795306,0.9544833081771229,solve,3,100.0,anchor,7500,7500.0,0.0
7,1.0784680799345383e-07,1.0784680799345383e-07,1.3297830195077263e-10,1971.5570385347246,0.9544832964384068,solve,3,100.0,anchor,7500,7500.0,0.0
8,1.5577236058466167e-07,1.5577236058466167e-07,1.9207242261295363e-10,1971.5578063037235,0.9544833082079124,solve,3,100.0,anchor,7500,7500.0,0.0
9,6.399607964523258e-08,6.399607964523258e-08,7.891003459403701e-11,1971.5578020418172,0.954483308135839,solve,3,100.0,anchor,7500,7500.0,0.0
10,5.3121918690126616e-08,5.3121918690126616e-08,6.550071890205692e-11,1971.5570394074805,0.9544832964483688,solve,3,100.0,anchor,7500,7500.0,0.0
11,2.446956033648839e-08,2.446956033648839e-08,3.0171059002067035e-11,1971.5578056929662,0.9544833081896051,solve,3,100.0,anchor,7500,7500.0,0.0
0,1.3915771411126256e-05,1.3915771411126256e-05,2.3223432668841327e-08,1971.557892132257,0.9544833058158897,solve,3,100.0,anchor,8000,8000.0,0.0
1,5.685846964489558e-08,5.685846964489558e-08,7.010622414098806e-11,1971.557104235132,0.954483294026952,solve,3,100.0,anchor,8000,8000.0,0.0
2,3.270029406554443e-08,3.270029406554443e-08,4.032115432130535e-11,1971.5578691602768,0.954483305749251,solve,3,100.0,anchor,8000,8000.0,0.0
3,2.5083136823386104e-08,2.5083136823386104e-08,3.0926095116013947e-11,1971.557858931226,0.9544833056053048,solve,3,100.0,anchor,8000,8000.0,0.0
4,6.004797059047787e-08,6.004797059047787e-08,7.404067518199189e-11,1971.5571047129652,0.9544832940372998,solve,3,100.0,anchor,8000,8000.0,0.0
5,1.4486929403246077e-07,1.4486929403246077e-07,1.7862325047493847e-10,1971.5586278372418,0.9544833173985179,solve,3,100.0,anchor,8000,8000.0,0.0
6,3.822601925889089e-08,3.822601925889089e-08,4.712998581461992e-11,1971.5570982816362,0.9544832939521576,solve,3,100.0,anchor,8000,8000.0,0.0
7,1.1788463361029955e-08,1.1788463361029955e-08,1.4537084882935857e-11,1971.5578700795409,0.9544833057736897,solve,3,100.0,anchor,8000,8000.0,0.0
8,2.9296514927127395e-08,2.9296514927127395e-08,3.6122639294287305e-11,1971.557102362131,0.9544832940084815,solve,3,100.0,anchor,8000,8000.0,0.0
9,7.135242791071013e-08,7.135242791071013e-08,8.798028066116616e-11,1971.557863420911,0.9544833056633827,solve,3,100.0,anchor,8000,8000.0,0.0
10,6.841642316026517e-08,6.841642316026517e-08,8.43598107219594e-11,1971.557861521019,0.9544833056568235,solve,3,100.0,anchor,8000,8000.0,0.0
11,6.115182080071048e-08,6.115182080071048e-08,7.539801848316558e-11,1971.557863787165,0.9544833056747088,solve,3,100.0,anchor,8000,8000.0,0.0
0,0.0037730651044838135,0.0037730651044838135,6.298788666684613e-06,1971.5748850303878,0.9544829793564019,solve,3,100.0,anchor,8500,8500.0,0.0
1,1.1246668621398011e-08,1.1246668621398011e-08,1.4964438962551384e-11,1971.5673084528582,0.9544829433586833,solve,3,100.0,anchor,8500,8500.0,0.0
2,1.650827009313337e-08,1.650827009313337e-08,2.0352275631603157e-11,1971.5665523782104,0.9544829317668402,solve,3,100.0,anchor,8500,8500.0,0.0
3,6.468512338906027e-08,6.468512338906027e-08,7.975908012542037e-11,1971.5665518226353,0.954482931774343,solve,3,100.0,anchor,8500,8500.0,0.0
4,5.2745105193298494e-08,5.2745105193298494e-08,6.503518675801526e-11,1971.5665440487,0.9544829316335675,solve,3,100.0,anchor,8500,8500.0,0.0
5,2.3721069151386003e-08,2.3721069151386003e-08,2.9247444257607075e-11,1971.5673130486168,0.9544829434235176,solve,3,100.0,anchor,8500,8500.0,0.0
6,5.715459654999325e-08,5.715459654999325e-08,7.04739546790519e-11,1971.566547514033,0.9544829316936837,solve,3,100.0,anchor,8500,8500.0,0.0
7,3.423024429878649e-08,3.423024429878649e-08,4.220812793758315e-11,1971.567312810151,0.9544829434203734,solve,3,100.0,anchor,8500,8500.0,0.0
8,2.1058893048435183e-08,2.1058893048435183e-08,2.5964173325782e-11,1971.567309130111,0.9544829433665589,solve,3,100.0,anchor,8500,8500.0,0.0
9,5.0849830008562525e-08,5.0849830008562525e-08,6.26977065271979e-11,1971.5673093432276,0.9544829433822428,solve,3,100.0,anchor,8500,8500.0,0.0
10,1.875407852617655e-08,1.875407852617655e-08,2.3124812195933172e-11,1971.567309370762,0.9544829433685592,solve,3,100.0,anchor,8500,8500.0,0.0
11,5.871953792635869e-08,5.871953792635869e-08,7.240083983491053e-11,1971.566551208749,0.9544829317456047,solve,3,100.0,anchor,8500,8500.0,0.0
0,0.7354494971837163,0.7354494971837163,0.0012288535964214305,1971.4899309696982,0.9544221547583646,solve,3,100.0,anchor,9000,9000.0,0.0
1,0.00029041185993282663,0.00029041185993282663,4.91089501310962e-07,1972.969060468485,0.9544291869514183,solve,3,100.0,anchor,9000,9000.0,0.0
2,1.3847603270457896e-08,1.3847603270457896e-08,1.7051496731439956e-11,1972.9684876238564,0.9544291837289006,solve,3,100.0,anchor,9000,9000.0,0.0
3,3.3442904891086065e-08,3.3442904891086065e-08,4.121152010904049e-11,1972.9684871424065,0.9544291837211658,solve,3,100.0,anchor,9000,9000.0,0.0
4,8.041809121347976e-08,8.041809121347976e-08,9.910349129915356e-11,1972.9677296398206,0.9544291720364805,solve,3,100.0,anchor,9000,9000.0,0.0
5,8.984818713665676e-08,8.984818713665676e-08,1.107293137643016e-10,1972.967729338462,0.9544291720510613,solve,3,100.0,anchor,9000,9000.0,0.0
0,10.987200967219842,10.987200967219842,0.01824298740018694,2200.527139435791,0.9468779681994842,solve,3,100.0,anchor,9500,9500.0,0.0
1,0.06322524372883481,0.06322524372883481,0.00010878407803777045,2175.952627020071,0.9467705102306283,solve,3,100.0,anchor,9500,9500.0,0.0
2,2.3306432237304426e-06,2.3306432237304426e-06,3.985149735622652e-09,2175.810434044019,0.9467697843834104,solve,3,100.0,anchor,9500,9500.0,0.0
3,7.299029277792167e-08,7.299029277792167e-08,8.425373734756979e-11,2175.8104295991775,0.9467697843239047,solve,3,100.0,anchor,9500,9500.0,0.0
4,6.380182220390953e-08,6.380182220390953e-08,7.36474792607679e-11,2175.8104305471297,0.9467697843675998,solve,3,100.0,anchor,9500,9500.0,0.0
5,6.997573398800225e-08,6.997573398800225e-08,8.076680960814277e-11,2175.810434965503,0.9467697844980411,solve,3,100.0,anchor,9500,9500.0,0.0
6,5.658725097461572e-08,5.658725097461572e-08,6.531651322563133e-11,2175.8104290572783,0.9467697843154245,solve,3,100.0,anchor,9500,9500.0,0.0
7,2.463229824271829e-08,2.463229824271829e-08,2.8435275166611647e-11,2175.810429604591,0.9467697843315795,solve,3,100.0,anchor,9500,9500.0,0.0
8,5.229431485333817e-08,5.229431485333817e-08,6.035703857698026e-11,2175.8112446522655,0.9467698061435957,solve,3,100.0,anchor,9500,9500.0,0.0
9,1.2584441670278215e-07,1.2584441670278215e-07,1.452536519588157e-10,2175.811243090073,0.9467698061172248,solve,3,100.0,anchor,9500,9500.0,0.0
10,7.948531857006642e-08,7.948531857006642e-08,9.174444564955937e-11,2175.8104316566646,0.9467697843971564,solve,3,100.0,anchor,9500,9500.0,0.0
11,8.041015522681901e-08,8.041015522681901e-08,9.281454443746239e-11,2175.8104352277905,0.9467697844988093,solve,3,100.0,anchor,9500,9500.0,0.0
0,2.690075497511699,2.690075497511699,0.004488389318648714,2515.6593557316,0.9344641072776665,solve,3,100.0,anchor,9600,9600.0,0.0
1,0.0037854733218987443,0.0037854733218987443,6.527228208855488e-06,2508.6311836760624,0.9344372087306567,solve,3,100.0,anchor,9600,9600.0,0.0
2,4.282625187940071e-08,4.282625187940071e-08,4.1428705507105415e-11,2508.62022582723,0.9344371309509398,solve,3,100.0,anchor,9600,9600.0,0.0
3,9.704295031769312e-08,9.704295031769312e-08,1.0261497517743451e-10,2508.6211323034486,0.9344371652669888,solve,3,100.0,anchor,9600,9600.0,0.0
4,1.0778180224493975e-07,1.0778180224493975e-07,1.139739214120632e-10,2508.620227310709,0.9344371310084386,solve,3,100.0,anchor,9600,9600.0,0.0
5,1.3369868153063548e-07,1.3369868153063548e-07,1.4138237208268917e-10,2508.6202326394236,0.9344371311930247,solve,3,100.0,anchor,9600,9600.0,0.0
6,7.10185161803848e-08,7.10185161803848e-08,7.510010546837604e-11,2508.6202315074265,0.9344371311642901,solve,3,100.0,anchor,9600,9600.0,0.0
7,7.958390254180715e-08,7.958390254180715e-08,8.41554368231322e-11,2508.620227927742,0.9344371309950384,solve,3,100.0,anchor,9600,9600.0,0.0
8,6.641204505124668e-08,6.641204505124668e-08,7.022731325547684e-11,2508.620225817762,0.9344371309500573,solve,3,100.0,anchor,9600,9600.0,0.0
9,3.419850206616378e-08,3.419850206616378e-08,3.616282920843694e-11,2508.6202320214006,0.9344371311692765,solve,3,100.0,anchor,9600,9600.0,0.0
10,8.175816233915091e-08,8.175816233915091e-08,8.645140915897632e-11,2508.62113108171,0.9344371652254593,solve,3,100.0,anchor,9600,9600.0,0.0
11,7.150709988004551e-08,7.150709988004551e-08,7.56143195181175e-11,2508.6211345484344,0.9344371653548135,solve,3,100.0,anchor,9600,9600.0,0.0
0,0.32296468957475416,0.32296468957475416,0.0005233757002502185,3363.929272351683,0.9028068825773452,solve,3,100.0,anchor,9700,9700.0,0.0
1,5.3665546237384896e-05,5.3665546237384896e-05,8.826038079041074e-08,3362.8080180703846,0.9028041084513104,solve,3,100.0,anchor,9700,9700.0,0.0
2,2.6942969883687512e-08,2.6942969883687512e-08,2.377074511200431e-11,3362.806721374653,0.9028040533728035,solve,3,100.0,anchor,9700,9700.0,0.0
3,6.245843401004368e-08,6.245843401004368e-08,5.510653972730002e-11,3362.807824193949,0.9028041076940808,solve,3,100.0,anchor,9700,9700.0,0.0
4,1.0318880142444078e-08,1.0318880142444078e-08,9.096401301064578e-12,3362.807823409472,0.9028041076442263,solve,3,100.0,anchor,9700,9700.0,0.0
5,2.4508643315107744e-08,2.4508643315107744e-08,2.1623696079488635e-11,3362.8067158692998,0.9028040531534316,solve,3,100.0,anchor,9700,9700.0,0.0
6,5.79762711874462e-08,5.79762711874462e-08,5.1152533338195735e-11,3362.8067190719544,0.9028040532632939,solve,3,100.0,anchor,9700,9700.0,0.0
7,2.1120362497819808e-08,2.1120362497819808e-08,1.8636997446338643e-11,3362.807832133902,0.902804108034938,solve,3,100.0,anchor,9700,9700.0,0.0
8,5.011190063366046e-08,5.011190063366046e-08,4.421081190131491e-11,3362.807825320865,0.9028041077038028,solve,3,100.0,anchor,9700,9700.0,0.0
9,3.8930652898928996e-08,3.8930652898928996e-08,3.4351477360490535e-11,3362.8078276369697,0.9028041078162794,solve,3,100.0,anchor,9700,9700.0,0.0
10,9.034106629459495e-08,9.034106629459495e-08,7.970978436507828e-11,3362.807831029868,0.9028041079905614,solve,3,100.0,anchor,9700,9700.0,0.0
11,5.488533344586437e-08,5.488533344586437e-08,4.842076814865911e-11,3362.8078196909414,0.9028041074371039,solve,3,100.0,anchor,9700,9700.0,0.0
0,1.2082162265402447,1.2082162265402447,0.001800449576101293,5749.962313546083,0.8187099329682509,solve,3,100.0,anchor,9800,9800.0,0.0
1,0.0007531205828808249,0.0007531205828808249,1.0465559895623884e-06,5743.208945568242,0.8187059675738585,solve,3,100.0,anchor,9800,9800.0,0.0
0,0.4753428468834668,0.4753428468834668,0.0006011057589433312,14424.405671462368,0.6185831143408963,solve,3,100.0,anchor,9900,9900.0,0.0
1,0.000119756759419347,0.000119756759419347,1.1825088558417839e-07,14418.63487974465,0.6185843998929149,solve,3,100.0,anchor,9900,9900.0,0.0
2,1.2045756632172926e-07,1.2045756632172926e-07,4.438183972436067e-11,14418.636895072772,0.6185844887540669,solve,3,100.0,anchor,9900,9900.0,0.0
3,2.515034666969057e-07,2.515034666969057e-07,9.26724067977486e-11,14418.636912256234,0.618584489174458,solve,3,100.0,anchor,9900,9900.0,0.0
4,5.272169039872024e-07,5.272169039872024e-07,1.9427641416559922e-10,14418.636936764951,0.6185844897860733,solve,3,100.0,anchor,9900,9900.0,0.0
5,2.641450649575046e-07,2.641450649575046e-07,9.73312732352599e-11,14418.636934273733,0.618584489696952,solve,3,100.0,anchor,9900,9900.0,0.0
6,1.3275159067023347e-07,1.3275159067023347e-07,4.8914881391809764e-11,14418.636912286787,0.6185844891273613,solve,3,100.0,anchor,9900,9900.0,0.0
7,1.3994924561426016e-07,1.3994924561426016e-07,5.157299860339619e-11,14418.636899363682,0.6185844887413714,solve,3,100.0,anchor,9900,9900.0,0.0
8,2.9144990130999314e-07,2.9144990130999314e-07,1.0739950659589179e-10,14418.636913758797,0.6185844891902886,solve,3,100.0,anchor,9900,9900.0,0.0
9,1.9114039699234646e-07,1.9114039699234646e-07,7.04275372186227e-11,14418.636923646618,0.6185844894119159,solve,3,100.0,anchor,9900,9900.0,0.0
10,1.901228813577229e-08,1.901228813577229e-08,7.009272422001185e-12,14418.640075205602,0.6185845777842002,solve,3,100.0,anchor,9900,9900.0,0.0
11,4.1506824974517003e-08,4.1506824974517003e-08,1.529843059516079e-11,14418.636916747895,0.6185844892241503,solve,3,100.0,anchor,9900,9900.0,0.0
0,9.343852978749204e-05,9.343852978749204e-05,5.958867213556904e-08,59739.08584490827,0.33794677749059027,solve,3,100.0,anchor,10000,10000.0,0.0
1,5.356270669787786e-07,5.356270669787786e-07,9.486099945494238e-11,59739.08346420527,0.3379467775268647,solve,3,100.0,anchor,10000,10000.0,0.0
2,1.5195632817618085e-07,1.5195632817618085e-07,2.6912250327317977e-11,59739.08339285946,0.33794677734568573,solve,3,100.0,anchor,10000,10000.0,0.0
3,2.993397241560527e-07,2.993397241560527e-07,5.2994775201826796e-11,59739.083481814996,0.337946777612142,solve,3,100.0,anchor,10000,10000.0,0.0
4,5.87750393075098e-07,5.87750393075098e-07,1.04073109282496e-10,59739.083547168724,0.3379467778250007,solve,3,100.0,anchor,10000,10000.0,0.0
5,2.5503718504962527e-07,2.5503718504962527e-07,4.5176411718610077e-11,59739.08345621546,0.33794677754883357,solve,3,100.0,anchor,10000,10000.0,0.0
6,5.03019211322518e-07,5.03019211322518e-07,8.909495546847052e-11,59739.08345491136,0.33794677755378233,solve,3,100.0,anchor,10000,10000.0,0.0
7,8.444999696852117e-08,8.444999696852117e-08,1.4969256036199225e-11,59739.09594131731,0.33794682150586447,solve,3,100.0,anchor,10000,10000.0,0.0
8,1.6275972804641937e-07,1.6275972804641937e-07,2.883004544520345e-11,59739.096003296785,0.337946821705675,solve,3,100.0,anchor,10000,10000.0,0.0
9,3.1691119958297996e-07,3.1691119958297996e-07,5.61154906532182e-11,59739.09587495231,0.33794682125348113,solve,3,100.0,anchor,10000,10000.0,0.0
10,2.847871486156427e-07,2.847871486156427e-07,5.0430772496443244e-11,59739.083480710025,0.3379467775886919,solve,3,100.0,anchor,10000,10000.0,0.0
11,5.686394666988547e-07,5.686394666988547e-07,1.0069349810071351e-10,59739.08346905995,0.33794677758556524,solve,3,100.0,anchor,10000,10000.0,0.0
0,0.0025924786199299646,0.0025924786199299646,4.32793308061327e-06,1971.5526621325225,0.9544832801050086,solve,4,50.0,downward,1,8839.999999941474,0.16
1,3.238895853107334e-08,3.238895853107334e-08,0.0,1971.5578661834281,0.954483304795633,not_needed,4,50.0,downward,1,8839.999999941474,0.16
0,9.842323660277713e-05,9.842323660277713e-05,1.6430399541588674e-07,1971.5576023660415,0.9544833071183577,solve,4,50.0,downward,2,8639.999999941414,0.2
1,2.0045109207914435e-08,2.0045109207914435e-08,0.0,1971.5578026170874,0.9544833080988088,not_needed,4,50.0,downward,2,8639.999999941414,0.2
0,2.0382507322658235e-06,2.0382507322658235e-06,3.4052113990006782e-09,1971.5577964609115,0.9544833081415748,solve,4,50.0,downward,3,8419.999999941414,0.22
1,3.585085326964599e-08,3.585085326964599e-08,0.0,1971.5585620814209,0.9544833198222412,not_needed,4,50.0,downward,3,8419.999999941414,0.22
0,3.581947054327736e-08,3.581947054327736e-08,0.0,1971.5578005202055,0.9544833081315988,not_needed,4,50.0,downward,4,8199.999999941414,0.22
0,3.574071228143497e-08,3.574071228143497e-08,0.0,1971.5578005229904,0.9544833081302494,not_needed,4,50.0,downward,5,7979.999999941414,0.22
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,6,7759.999999941414,0.22
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,7,7539.999999941414,0.22
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,8,7319.999999941414,0.22
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,9,7099.999999941414,0.22
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,10,7001.999999998829,0.09799999994258571
0,3.5739607785319865e-08,3.5739607785319865e-08,0.0,1971.5578004897297,0.9544833081463516,not_needed,4,50.0,downward,11,6999.499999998829,0.0025
0,0.017064292310816503,0.017064292310816503,2.8488131528048316e-05,1971.5615893067081,0.9544811305051415,solve,4,50.0,upward,1,9159.999999182037,0.16
1,1.6862903230666905e-07,1.6862903230666905e-07,2.825315890560759e-10,1971.5966281011008,0.9544813050836849,solve,4,50.0,upward,1,9159.999999182037,0.16
2,6.408380021546567e-08,6.408380021546567e-08,0.0,1971.5966271242273,0.9544813050846392,not_needed,4,50.0,upward,1,9159.999999182037,0.16
0,0.9703270793150369,0.9703270793150369,0.001622150230542399,1972.7964841777352,0.9538452961495115,solve,4,50.0,upward,2,9359.99889397186,0.2
1,0.0005058696024683452,0.0005058696024683452,8.559222515705502e-07,1974.7505025332325,0.9538542050354932,solve,4,50.0,upward,2,9359.99889397186,0.2
2,1.0074615315247016e-07,1.0074615315247016e-07,1.241240929766947e-10,1974.750262978299,0.9538542118545016,solve,4,50.0,upward,2,9359.99889397186,0.2
3,1.3927777674242877e-07,1.3927777674242877e-07,1.7164180102262958e-10,1974.7502609835765,0.9538542118270775,solve,4,50.0,upward,2,9359.99889397186,0.2
4,1.282829695066395e-07,1.282829695066395e-07,1.5809429181791438e-10,1974.750260677708,0.9538542118364955,solve,4,50.0,upward,2,9359.99889397186,0.2
5,1.0136682113440329e-07,1.0136682113440329e-07,1.2492691532350275e-10,1974.7502616371705,0.9538542118427288,solve,4,50.0,upward,2,9359.99889397186,0.2
6,3.6087193437666486e-08,3.6087193437666486e-08,0.0,1974.7510248991168,0.9538542239171612,not_needed,4,50.0,upward,2,9359.99889397186,0.2
0,45.49593963822595,45.49593963822595,0.0768731280975414,3380.17871389998,0.5563061633083081,solve,4,50.0,upward,3,9557.202316516941,0.2
1,1.1562275402240723,1.1562275402240723,0.0019086846436465797,3470.7782481348468,0.5682280417549317,solve,4,50.0,upward,3,9557.202316516941,0.2
2,0.0007825220048360156,0.0007825220048360156,1.2941262495043048e-06,3467.9115194333363,0.5680447040387447,solve,4,50.0,upward,3,9557.202316516941,0.2
3,7.358113076084855e-08,7.358113076084855e-08,0.0,3467.9089472126548,0.5680447271472998,not_needed,4,50.0,upward,3,9557.202316516941,0.2
0,144.58494516801758,144.58494516801758,0.04933679370662307,3576.317241557747,0.907743899259639,solve,4,50.0,upward,4,9633.157611852668,0.22
1,9.713952950541382,9.713952950541382,0.0039147275007691325,2892.981945789537,0.9319800935856772,solve,4,50.0,upward,4,9633.157611852668,0.22
2,0.08829934861880578,0.08829934861880578,3.617675728155312e-05,2827.3783082348764,0.9343830289188538,solve,4,50.0,upward,4,9633.157611852668,0.22
3,7.698827456759405e-06,7.698827456759405e-06,3.1499316555718925e-09,2826.7673097342035,0.9344056274634224,solve,4,50.0,upward,4,9633.157611852668,0.22
4,6.630426808462344e-09,6.630426808462344e-09,0.0,2826.767256401554,0.9344056295451157,not_needed,4,50.0,upward,4,9633.157611852668,0.22
0,33.68631405786456,33.68631405786456,0.008836580335591059,3866.180844936735,0.9949477000430709,solve,4,50.0,upward,5,9673.624586546754,0.22
1,0.4116799899890234,0.4116799899890234,0.00011280932386552185,3764.667951198824,0.9955382745300867,solve,4,50.0,upward,5,9673.624586546754,0.22
2,7.421180559194687e-05,7.421180559194687e-05,1.9989879146855198e-08,3763.274813162153,0.9955454324774113,solve,4,50.0,upward,5,9673.624586546754,0.22
3,5.595081692983987e-08,5.595081692983987e-08,0.0,3763.2745626935753,0.995545433767666,not_needed,4,50.0,upward,5,9673.624586546754,0.22
0,17.51500519625605,17.51500519625605,0.003894577093349935,4669.151697916103,0.9977746073810945,solve,4,50.0,upward,6,9704.30772968425,0.22
1,0.039974884781554955,0.039974884781554955,9.896859145263375e-06,4646.499173764649,0.9978460241959026,solve,4,50.0,upward,6,9704.30772968425,0.22
2,2.610234739770452e-07,2.610234739770452e-07,7.437204943212441e-11,4646.440758725608,0.9978461805701397,solve,4,50.0,upward,6,9704.30772968425,0.22
3,4.707768163097819e-09,4.707768163097819e-09,0.0,4646.440757824942,0.997846180570353,not_needed,4,50.0,upward,6,9704.30772968425,0.22
0,12.302658164064118,12.302658164064118,0.0024649276523383244,5447.385266456909,0.9982589884215073,solve,4,50.0,upward,7,9729.922444316106,0.22
1,0.003224467355557834,0.003224467355557834,2.140158690483913e-06,5445.6105494276335,0.9982805859143895,solve,4,50.0,upward,7,9729.922444316106,0.22
2,4.645861732321475e-08,4.645861732321475e-08,0.0,5445.609498746467,0.9982805892110426,not_needed,4,50.0,upward,7,9729.922444316106,0.22
0,10.068084737560932,10.068084737560932,0.001852629132591796,6214.469367189251,0.9983909310698048,solve,4,50.0,upward,8,9752.176776888487,0.22
1,0.006254933023215922,0.006254933023215922,1.5206584168262966e-06,6221.399945173201,0.9984027512509575,solve,4,50.0,upward,8,9752.176776888487,0.22
2,6.57611259109681e-08,6.57611259109681e-08,0.0,6221.395696148221,0.9984027441776996,not_needed,4,50.0,upward,8,9752.176776888487,0.22
0,8.891872732601627,8.891872732601627,0.0015053669496031886,6991.123590366458,0.9984087079669463,solve,4,50.0,upward,9,9771.903397464994,0.22
1,0.008136057186143167,0.008136057186143167,1.3593961478512007e-06,7003.537252165356,0.9984178810971106,solve,4,50.0,upward,9,9771.903397464994,0.22
2,1.3504649654445616e-07,1.3504649654445616e-07,7.264896962839701e-11,7003.526081527918,0.9984178729363111,solve,4,50.0,upward,9,9771.903397464994,0.22
3,7.610591563122664e-08,7.610591563122664e-08,0.0,7003.526036106845,0.9984178726552857,not_needed,4,50.0,upward,9,9771.903397464994,0.22
0,8.12636520154857,8.12636520154857,0.0012669214252285159,7785.916333243733,0.9983641273494496,solve,4,50.0,upward,10,9789.605357751661,0.22
1,0.00889910637072766,0.00889910637072766,1.225948540244452e-06,7802.8623281126875,0.9983727393871777,solve,4,50.0,upward,10,9789.605357751661,0.22
2,7.286019041497111e-08,7.286019041497111e-08,0.0,7802.843745097435,0.9983727296264371,not_needed,4,50.0,upward,10,9789.605357751661,0.22
0,7.520737676432613,7.520737676432613,0.0010839898646147182,8598.283352127213,0.9982699253356494,solve,4,50.0,upward,11,9805.637360109788,0.22
1,0.009169408938961432,0.009169408938961432,1.1035125352232128e-06,8619.397724127097,0.9982788867205166,solve,4,50.0,upward,11,9805.637360109788,0.22
2,1.2006664879172e-07,1.2006664879172e-07,4.853547067724818e-11,8619.371778541117,0.9982788756565659,solve,4,50.0,upward,11,9805.637360109788,0.22
3,2.4716716044054817e-07,2.4716716044054817e-07,1.0085570234218315e-10,8619.371709074694,0.9982788754760765,solve,4,50.0,upward,11,9805.637360109788,0.22
4,2.8311118736007365e-08,2.8311118736007365e-08,0.0,8619.371709582258,0.9982788754774807,not_needed,4,50.0,upward,11,9805.637360109788,0.22
0,6.976282973979918,6.976282973979918,0.0009354054035309569,9422.229209812669,0.9981261028931648,solve,4,50.0,upward,12,9820.274597853235,0.22
1,0.009084734902463996,0.009084734902463996,9.815166067895054e-07,9447.196308534967,0.9981359513129756,solve,4,50.0,upward,12,9820.274597853235,0.22
2,4.445991314286641e-08,4.445991314286641e-08,0.0,9447.163165937654,0.9981359381248596,not_needed,4,50.0,upward,12,9820.274597853235,0.22
0,6.459110739836699,6.459110739836699,0.0008114948841290035,10249.207047093074,0.9979263934800602,solve,4,50.0,upward,13,9833.741525284138,0.22
1,0.008698125723551641,0.008698125723551641,8.56960880613999e-07,10277.569206516015,0.9979375137213571,solve,4,50.0,upward,13,9833.741525284138,0.22
2,2.8768951046214824e-07,2.8768951046214824e-07,8.844087486829125e-11,10277.529672632872,0.9979374980112113,solve,4,50.0,upward,13,9833.741525284138,0.22
